Pump01_HUVEC-Gag-EIF4E_NHLF_Day01	Pump02_HUVEC-Gag-EIF4E_NHLF_Day01	Pump03_HUVEC-Gag-EIF4E_NHLF_Day01	Pump04_HUVEC-Gag-EIF4E_ESC_Day01	Pump05_HUVEC-Gag-EIF4E_ESC_Day01	Pump06_HUVEC-Gag-EIF4E_ESC_Day01	Pump01_HUVEC-Gag-EIF4E_NHLF_Day02	Pump02_HUVEC-Gag-EIF4E_NHLF_Day02	Pump03_HUVEC-Gag-EIF4E_NHLF_Day02	Pump04_HUVEC-Gag-EIF4E_ESC_Day02	Pump05_HUVEC-Gag-EIF4E_ESC_Day02	Pump06_HUVEC-Gag-EIF4E_ESC_Day02	Pump01_HUVEC-Gag-EIF4E_NHLF_Day03	Pump02_HUVEC-Gag-EIF4E_NHLF_Day03	Pump03_HUVEC-Gag-EIF4E_NHLF_Day03	Pump04_HUVEC-Gag-EIF4E_ESC_Day03	Pump05_HUVEC-Gag-EIF4E_ESC_Day03	Pump06_HUVEC-Gag-EIF4E_ESC_Day03	Pump01_HUVEC-Gag-EIF4E_NHLF_Day04	Pump02_HUVEC-Gag-EIF4E_NHLF_Day04	Pump03_HUVEC-Gag-EIF4E_NHLF_Day04	Pump04_HUVEC-Gag-EIF4E_ESC_Day04	Pump05_HUVEC-Gag-EIF4E_ESC_Day04	Pump06_HUVEC-Gag-EIF4E_ESC_Day04	Pump01_HUVEC-Gag-EIF4E_NHLF_Day05	Pump02_HUVEC-Gag-EIF4E_NHLF_Day05	Pump03_HUVEC-Gag-EIF4E_NHLF_Day05	Pump04_HUVEC-Gag-EIF4E_ESC_Day05	Pump05_HUVEC-Gag-EIF4E_ESC_Day05	Pump06_HUVEC-Gag-EIF4E_ESC_Day05	Pump01_HUVEC-Gag-EIF4E_NHLF_Day06	Pump02_HUVEC-Gag-EIF4E_NHLF_Day06	Pump03_HUVEC-Gag-EIF4E_NHLF_Day06	Pump04_HUVEC-Gag-EIF4E_ESC_Day06	Pump05_HUVEC-Gag-EIF4E_ESC_Day06	Pump06_HUVEC-Gag-EIF4E_ESC_Day06	Pump01_HUVEC-Gag-EIF4E_NHLF_Day07	Pump02_HUVEC-Gag-EIF4E_NHLF_Day07	Pump03_HUVEC-Gag-EIF4E_NHLF_Day07	Pump04_HUVEC-Gag-EIF4E_ESC_Day07	Pump05_HUVEC-Gag-EIF4E_ESC_Day07	Pump06_HUVEC-Gag-EIF4E_ESC_Day07	Pump07_Control_NHLF_Day01	Pump07_Control_NHLF_Day02	Pump07_Control_NHLF_Day03	Pump07_Control_NHLF_Day04	Pump07_Control_NHLF_Day05	Pump07_Control_NHLF_Day06	Pump07_Control_NHLF_Day07	Pump08_Control_NHLF_Day01	Pump08_Control_NHLF_Day02	Pump08_Control_NHLF_Day03	Pump08_Control_NHLF_Day04	Pump08_Control_NHLF_Day05	Pump08_Control_NHLF_Day06	Pump08_Control_NHLF_Day07	Pump09_Control_NHLF_Day01	Pump09_Control_NHLF_Day02	Pump09_Control_NHLF_Day03	Pump09_Control_NHLF_Day04	Pump09_Control_NHLF_Day05	Pump09_Control_NHLF_Day06	Pump09_Control_NHLF_Day07
RSPO2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RSPO3	0	0	0	0	83	0	0	0	0	0	6	0	82	0	16	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RSPO4	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	6	0	0	0	0	2	0	18	9	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RSPRY1	0	0	0	0	0	610	120	0	1	2	96	0	875	0	6	383	156	250	417	2	1	411	6	292	102	994	385	622	923	470	2260	411	829	5	1011	711	586	155	98	263	404	349	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	1	0	0	0	0	0
RSRC1	0	0	31	0	3	0	0	0	95.99996	1.9999964002	0	49	0	66	0	0	2	4	0	5.9999988748	84.99995212	0	3	46.000000333908	2	2.9999958131	459.99950145	0	0	18.000011043	6	5	0	184	16	8	0	54.999960666	108.999998787	5	191	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RSRC2	0	299	54	2.000000501001	0.999999516384	0	407	2.00000147066	363	0	1499	787.0003	69	110.0000786531	81.9999785923	300	255.000117719	299.99967	202	117	627	428	153	2996.996	241.9998569917	127	169.0001990138	123	399.000154538	370	214	275.00009	623.000370038	386	974	1120	1283.996	73	384.0006171105	662	607	2	0	18.999969629	1.00000001532	0	0	0	0	0	0	0	0	0	1.0000001893	0	0	0	0	0	0	0	0
RSU1	75.1926	378.329	41.8029	5.60596	263.487	424.682	0	7.23174	152.84	1.15391	67.7546	61.2321	229.511	169.438	337.674	674.459	280.7932	16.823	478.328	15.2833	845.187	554.295	182.652	229.028	216.988	662.088	291.044	1177.24	279.522	80.1675	433.138	522.637	95.0321	776.181	1233.41	1747.21	1002.38124	407.597	244.441	721.404	1062.96	1555.13	0	0	0	0	0	0	114	0	51.3011	0	48	0	14	0	1	76	0	18	0	0	0
RSU1P2	0	0	0	1.00868	1.00124	3.13334	1.00099	0	0	1.00167	0	1.00093	3.02038	0	1.00955	2.05555	1.00099	2.00247	0	3.00904	147.34	9.00453	7.01191	4.03284	32.0128	4.01204	7.00151	0	2.00405	1.00216	0	1.00138	0	6.11296	9.49676	1.01375	0	0	4.00363	5.0005	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RTBDN	0	3.4505	1.1177	4.55844	5.63385	9.07864	0	0	0	5.20871	3.94656	0	0	0	2.03888	5.40052	1.04868	9.61334	3.08438	131.642	2.12953	7.25546	7.36999	3.33134	3.35806	6.26832	1.06961	1	2.09778	3.40877	0	4.56504	2.09264	7.1759	3.63698	15.3745	1.57929	1.03519	2.03163	0	5.26445	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RTCA	232.219	124.805	6.62531	28.4945	9.4793	65.67260419503	7.04813	8.88388	691.631	94.801900012339	303.328452	33.369	15.6527	71.9078000113428	9.95056	27.2905	17.1954	518.941	444.403000042163	504.864	63.3793	1393.29	22.999	26.8171	378.926000026153	753.6663	1660.112	448.703	569.69	41.7745	538.203000032813	197.223	1658.87	36.6903	720.08	918.108	393.596000260896	50.4416	264.814000099196	60.3321000161857	417.348	412.632	0	1.2345300756391	1.40097	3.8591100449807	1.0539400197977	0	1.51587	0	0	0	0	0	0	1.659380159583	0	0	0.99999983664	0	1.58430126371	0	0
RTDR1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RTEL1	35.00000543095	0	159.82500008731	0	0	0	0	0	61.0000000818755	0	113.00000258088	0	0	142.00000010678	0	0	0	0	28.1411000127656	202.000000080137	0	1	0	0	123.000000042997	1	2	0	0	0	292.000000946138	3.43251	0	102.000000023045	9	174.449000042723	0	350.292000131757	0	0	95.9894000877558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RTEL1-TNFRSF6B	0	0	72.175	0	9.70134	0	0	202.636	0	0	0	0	0	0	0	0	0	0	6.85885	0	15.7652	0	0	0	0	0	0	0	0	0	0	14.5675	0	39.2625	0	88.859	0	2.70844	0	1.19891	1.20791	3.58623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RTF1	9.01295	359.524	120.081	469.745	23.1519	344.624	79.2358	130.196	220.345	133.922	579.548	1538.82	336.702	127.738	343.917	110.052	164.347	956.962	763.519	103.511	2226.9	1270.26	258.136	716.706	928.105	792.88	364.414	603.398	46.8758	435.094	1063.5	588.084	1572.38	746.35	406.849	418.68	1114.3	729.216	882.507	821.758	493.455	654.434	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
RTFDC1	279	44	775	1	17	2	380	2	311	1752	212	169	160	562	198	833	726	221	809	134	2357	1250	1055	1901	3963	1365	786	2371	877	199	1045	2227	1845	1174	911	1491	2676	984	744	90	642	936	0	0	0	0	0	1	1	0	0	0	230	0	1	0	0	0	0	0	0	0	0
RTKN	1	0	0	12	0	0	0	0	0	0	0	0	0	0	1.999995	0	0	36.00001	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	387	0	250.0003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RTKN2	63.4798	13.4639	17.2082	0	2.06254	5.05892	1	17.3461	16.0562	0	0	5.02112	53.3968	3.1642	14.6532	1.02171	5.10304	6.18665	0	2.03564	3.06907	4.03414	0	3.09228	3.01359	2.08856	2.08758	1.02323	0	0	0	25.2389	0	0	8.22805	0	23.2402	3.03994	1.01942	14.1704	106.849	0	0	1.0133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RTL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RTN1	0	14	0	0	0	0	0	15	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RTN2	4	0	0	0	0	0	0	0	112	0	74	0	23	0	0	0	0	0	0	0	14	0	23	169	9	35	1	242	0	0	51	0	35	0	0	18	114	5	0	8	40	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RTN3	0	6	70	437	319	0	99	89	6	233	0	0	3	343.99984	75	0	509.9995	0	142	7	409	1444	44	38	208.9999	638	330	334	0	299	309	385	725	102	2	160	505	364	188.9995	545	401	693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RTN4	276.0005	668	1197	345.0002	663	720	465.9997	1551.99547	1869.996	3287	2222.00209	3615.003	2903.00207	874.99979	1779.997	3185.00341	1548.0012	2493.0001	3995.003	1118.0042	2570.004	3783.996	3246.998	4018.003	4356	4762	4286.997	3286.002	4027.9973	2492.0006	5353	3737.99899	5766.001	2543.0026	2779.99850063573	3342.99768	4573.995	3774.9961	3028	980.0003	2218.99613	2475.996	0	5	0	1	0	0	1	0	0	0	1	0	2	2	1	0	0	0	0	0	0
RTN4IP1	4.48236	76.0246	3.19666	23.4415	52.4752	14.0916	13.1391	21.3607	0	6.22399	24.3234	13.9217	16.8811	21.8295	0	39.0666	10.6744	21.1147	10.665	8.01064	11.1455	4.71787	31.3066	23.5498	10.3818	13.9418	17.815	5.93662	26.0464	37.5246	89.6575	12.6855	30.7355	18.9065	16.0464	19.6373	386.401	31.0788	12.3027	3.38819	27.5973	11.0075	0	0	0	0	0	0	0	0.629368	0	4	0	0	0	0	0	0	0	0	0	0	0
RTN4R	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RTN4RL1	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	1	1	0	0	2	0	1	0	0	0	0	0	0	22	0	0	1	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RTN4RL2	0	10	0	0	0	0	0	0	0	0	0	0	199	0	0	0	22	0	0	0	0	0	0	0	0	23	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RTP1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	16	0	1	1	0	10	0	0	1	6	0	0	0	0	22	1	0	6	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RTP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RTP3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RTP4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RTTN	1	0	0	8	168	0	1	8	17	1	157	0	0	4	0	1	0	16	0	0	9	0	26	0	0	0	9	4	0	13	1	0	48	0	21	19	0	97	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RUFY1	0	0	1	0	0	24	0	82	172	0	289.99956	20	514	238	279	0	0	57	973	295	0	37	23	766	120	1247	1459	796	993	72	405	649	1	852	4	0	0	246	811.9997	448	212	182	0	27	0	0	0	0	21	0	1	0	0	0	1	0	0	0	0	0	0	0	0
RUFY2	30.8469	8.07564	151.3482	26.9143	21.0057	8.21195	2.00073	3.00074	26.3079	20.1889	21.6082	44.1347	21.0158	7.10693	4.00261	369.855	36.7691	34.005	54.112	423.008	349.182	42.8117	6.32162	346.7768	280.503	21.2198	11.9888	366.883	19.5825	108.1238	51.554	152.099	21.6027	47.0432	26.9772	33.6736	105.209	41.1421	289.0847	6.00094	41.001	129.246	0	0	0	0	0	21	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1
RUFY3	2	216	349.5186	2	240	133.725	0	98	753	74	566	443	1485	4	173	326.0004	13	503.933	159	70.68257	175.9999	247.7503	1488.941	563.00023	1311.0018	1506.998	135	324.0003	140	1242.99989	1833.9638	1582.926	850	150	871.182	2318.00419	378	1530.001	1125.99	358.0002	769.9999	397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RUFY4	0	0	0	0	7	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RUNDC1	12.3644	24.5205	15.9069	37.8056	55.8384	31.7672	3.13056	4.21002	79.1436	3.7085	25.8062	305.127	133.307	28.1413	64.2067	394.651	19.0186	27.9746	289.567	106.998	434.306	40.6338	35.217	150.207	292.041	564.53	128.352	576.258	22.2644	176.396	87.8599	331.293	16.4882	37.4872	211.434	103.339	258.456	23.4393	54.9505	15.4142	261.658	26.4407	0	0	0	0	0	3	0	2.3727	0	0	0	0	0	1.09103	0	0	0	0	0	0	0
RUNDC3A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.99999700005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RUNDC3B	6.04137	0	0	0	4.35142	0	0	3	190	1.00311	0	354.996	1.65604	0	0	0	33.4925	24.1198	470.00000318599	0	0	0	0	0	0	2.03259	0	0	0	0	502.101	7	0	0	0	2.04736	0	0	0	0	1.00083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RUNX1	0	162.767	383	203	105	13	267.0000256979	2	6	12	4	31.0157	587.16	1	0	3.0663	5.04839	109.9045	281	1.00329	99	350	3	3.36509	17	32.00002	426.188	220.0325	24.3886	249.50568	117.101	15.12391	375	144	2	0	683	35.79431	292	13.999998	28	137.67398	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	67	0	0	0	0	0
RUNX1-IT1	2.99982	6.17816	1.35317	9.29699	3.88364	0	0	0	1	1.38702	16.434	35.9693	5.81735	4.86147	0	1.13804	22.2549	8.89563	22.1296	3.96989	11.7163	46.4007	18.3619	44.5331	0	34.4747	2.94793	0	13.4684	0	1.33229	15.6386	0	5.01123	30.2183	7.83897	5.63689	6.0748	4.27907	0	4.85752	11.2505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.506384	0	0	0	0	0
RUNX1T1	0	2.0278447083732	2.009126917131	9.00000232617	1.0651368494019	3.00010093561736	0	1.452601122375	79.9999627025	0	102.362335280442	17.99995500107	50.00050369453	4.443080619343	12.00001281481	0.9999999801383	2.000035319786	1.0123017736844	556.4658759938	7.0509859642	239.0001273282	444.9999159798	34.00003586177	107	9.03201	23.15426636537	229.10910992902	42.00055328536	8.023937746909	275.9768242325	3.16697679395	4.001005054051	0	97.31882052576	487.8691861474	97.02690977236	40.00752018029	31.39008060148	109.0000172087	159.9998193879	1.000000351386	40.00001791618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RUNX2	0	0	1.000000022359	0	0	3.00450886055	0	0	0	1.0000000249578	0	0	0	7.000000203943	0	3.000000044756	128.0000021879	4.0000000565647	184.00000352184	0	14	22.000000244686	51	10.000000183451	5.0000000773993	22.000000291119	2.0000000251332	1.0000000102685	4.0000000541061	1.0006100111593	0	4.0000000371749	1.0000000234491	16.000000172336	7.0000000728229	57.000000657509	4.000000341208	51.000000838819	12.000000675923	161.00000695863	0	17.000000663435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RUNX3	2.000000038382	5	5	4	3	8.000000204845	4	4	7	5	1	105	6	8	2	6	4	7	3	8	44	35	59	7	9	11	10	12	13	9	11	8	7	25	6	13	2	107	2	5	11	91	1.0000000312974	1.0000000247783	0	0	1	0	1	0	0	0	2.0000000111211	1.0000000247052	0	3.000000114668	0	0	1.000000375649	0	1.000000352202	0	2.000000406192
RUSC1	0	2	25	340	0	0	6.999998	1	276	20	0	231	778	0	2	1552	0	513	1576.999433164	31	431	658	87	92	727	1020.0004	1094	104	1249	31	769.00034	152	804	687.9996	364.00019	498.99967	442	1952.0018	1318.9988	253	775	385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RUSC1-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RUSC2	0	0	309	70	0	0	22	229	707	3	78	792	329	1	96	482	1	27	0	349	204.0003	1002	1	114	9	246	772	191	796	222	841.9996	443	447	224	770	1269	907	279	603.00047	196	72	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RUVBL1	0	0	0	1	0	0	0	0	10	0	1	0	0	0	0	549	0	0	0	10	1	106	0	0	0	0	28	492	58	16	0	331	0	187	528	0	24	12	0	0	559	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RUVBL2	0	458	0	574	56	0	2	425	0	1	0	298	2	61	281	1	235	237	1024	1	84	989	479	0	1392	2	1369	1025	1332	1691	3116	1	13	1971	570	1162	559	538	109	1421	1069	1435	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0
RWDD1	36	311.99998	2	149	243.99982	5	12	351.9997	0	69	236.0004	828	484	70	210.9996	245.00024	0	328.9999	16	471	425.9996	123	124	550	1668.00036	415.00025	171	538.0005	949	407	1110.99964	676	734.99918	924	1491.00149	617	717	779.9997	469	1013	502	723	0	25	0	57	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
RWDD2A	0	376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	10	512	0	0	0	0	0	3	0	0	0	69	0	0	0	11	371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RWDD2B	0	323	6	0	64	0	0	0	0	301	0	0	0	0	0	436	0	0	284	0	0	0	0	21	0	25	0	177	357	0	0	63	2	394	38	39	450	2	0	113	214	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RWDD3	0	152.5213	0	0	102.000005566	0	0	0	0	23	2	750	0	0	0	187.9998	9	168	0	0	0	1	0	0	1	815.4162	31	101	33	0	407.0004	17	0	106	3	0	2	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RWDD4	0	0	0	0	0	2	94	0	86	13	87	248	0	188	42	17	350	210	0	62	492	119	0	211	571	161	731	570	1	100	1259	207	252	0	734	109	570	394	133	167	605	241	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RXFP1	4	0	0	0	0	68.000045476568	0	0	70.0000200645054	1	2.999997	0	17	0	0	0	0	1	0	0	0	47	0	1.0000000117975	0	1.00000038	0	0	62	39	0	0	0	58	0	1	22	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RXFP2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0	0	0	0	2	0	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RXFP3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RXFP4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RXRA	1	127	382	24	233	0	897	0	613	1094	328	1471	1593	1381	1155	965	354	832	2035	562	1723	3213	1425	1822	2741	1864	1170	1354	2230	747	5722	2501	3820	2121	2260	2217	4623	3010	4518	1188	1132	2488	0	1	2	0	0	1	1	1	2	0	0	0	0	3	2	1	1	0	0	1	0
RXRB	0	26.9999985	0	0	1.00000029	0.9999998	143.999904	452	0	374.999812	579	640.00034	142.000353	0	186.999834	148.999682	57.000045	0	592	0	106.99954	0	36.999986	0	245.000325	0	365.000025	9.0000038	252.999669	145.999656	1081.00134	594.999613	383.999817	137.000177	209	472.0001	246.999894	394.9997	981.99952	361.999803	0	415.9999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.999974	0
RXRG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	53	1	0	0	0	2	0	0	13	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RYBP	35	0	55	2	129	0	0	2	326	5	267	699	193	2	339	136	400	232	356	271	363	1061	815	382	772	764	269	690	191	390	522	764	978	727	976	257	496	442	618	555	398	437	0	30	0	0	0	0	0	0	19	0	0	0	1	0	0	0	0	0	1	0	0
RYK	255.99971	2.9999983	173.99998	0	100.000002	0	62.000013	29.000041	452.00011	496.00035	635.0004	134.00002	494.00004	0	103	1285	17.999955	56.000021	471.99962	91.000008	413.00004	10.9999729	78.999966	1122.9994	1241	697	9.0000041	1295	304	31.999979	740	449	673	235.00016	85.999984	59	421.99953	102.999869	658.99991	350.99967	34.999973	22.999951	0	0	1.0000003	0	4.999998	0.9999998	0	0	0	1.0000004	0	0	0	0	0	0	0	0	0	0	0
RYR1	0	105	2	0	16.99996	0	0	0	0	0	0	0	0	0	0	0	1.999995	0	0	0	0	0	0	1	1	1	0	0	0	10	0	0	0	0	0	3.000001	11	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RYR2	0	0	5	1	2	0	0	2	1	1	0	2	66	1	0	2	8	2	1	0	0	4	8	9	0	0	2	1	25	26	0	21	20	0	2	3	3	0	11	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RYR3	0	0	0	9	1	50	0	0	0	0	6	0	0	32.00003	61	0	0	150.9996	7	1	0	0	11	1	2.000002	3.000003	4.999998	70	1	0	90	16.00004	1	0	35.00003	4	1	2.000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S100A1	0	0	0	0	0	0	3	0	101	0	0	174	0	0	0	0	0	0	275	6	0	0	0	213	0	0	0	0	0	152	0	0	0	0	109	0	0	143	0	96	0	0	13	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	42	0	0	0
S100A10	150	229	472	556	866	187	268	553	649	253	953	1926	1771	1266	272	1272	645	1089	2467	1068	671	2642	700	554	1707	1145	1783	2182	3596	2385	2281	1534	2718	3244	2992	3828	1884	2864	1302	3780	2429	2788	0	0	0	0	0	2	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0
S100A11	229	285	764	137	305	405	234	374	236	984	1261	817	1396	264	265	898	399	866	1642	1272	978	2997	1707	3770	4191	2384	1401	5755	5716	4066	1559	1963	2484	7143	7982	5214	2402	3007	1252	9010	10077	6549	0	0	0	1	0	96	61	5	2	0	0	0	1	0	0	1	22	0	0	1	0
S100A12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S100A13	281	31.99996	151	296	141	2	137	71	446	197.0004	849	734	1430	396.0003	265	132.00015	392.0002	696.0002	651	573	1060	1864.003	638	1145	929.9996	687	945	1380.995	961.000000085587	1180.99981	1427.997	779.715	1294	2026.002	1869.999	826	854	1148	354.0002	1938	2722.005	3209.413	0	0	0	0	1	0	0	0	0	0	0	0	0	90	0	1	0	0	0	0	0
S100A14	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S100A16	565	1000	471	69	655	1043	576	1518	1259	1440	1913	3386	4822	1156	1255	2979	1745	3190	5932	5061	2315	3503	3838	3040	8465	5375	4678	7202	4346.8	4143	4434	4828	3924	4589	3839	4355	4457	4245	2240	4150	7211	3882	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1
S100A2	0	0	0	0	0	0	0	0	0	0	0	80	0	0	20	0	0	0	127	0	1	0	0	473	357	0	2	0	1	0	0	0	0	0	0	0	0	10	43	0	189	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S100A3	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	7	0	0	0	1	24	4	0	0	0	190	272	0	0	1	0	0	37	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
